neighborhood_code,exposure_month,lst
100,2020_10_29,
100,2020_10_30,29.915511278195655
100,2020_10_31,29.647327865117404
100,2020_11_01,33.493191615402225
100,2020_11_02,33.77850375939858
100,2020_11_03,
100,2020_11_04,34.28133401686016
100,2020_11_05,
100,2020_11_06,32.05799726589232
100,2020_11_07,29.955231487810483
100,2020_11_08,36.73633811802215
100,2020_11_09,34.637015493278724
100,2020_11_10,32.58331692868544
100,2020_11_11,37.39252175894299
100,2020_11_12,33.65016678058789
100,2020_11_13,35.192607883344834
100,2020_11_14,
100,2020_11_15,36.188365686944785
100,2020_11_16,35.140081339712815
100,2020_11_17,
100,2020_11_18,35.5026277056276
100,2020_11_19,32.86524606971977
100,2020_11_20,
100,2020_11_21,
100,2020_11_22,34.142314878104195
100,2020_11_23,33.70279562542747
100,2020_11_24,28.428096832991642
100,2020_11_25,29.85602073365236
100,2020_11_26,32.46567304625192
100,2020_11_27,32.43709204830267
100,2020_11_28,30.163382547277102
100,2020_11_29,28.504991114149025
100,2020_11_30,
100,2020_12_01,34.70326429710629
100,2020_12_02,33.207563454090014
100,2020_12_03,32.60515356573264
100,2020_12_04,35.48786671223521
100,2020_12_05,32.99552722715879
100,2020_12_06,35.427019366598174
100,2020_12_07,
100,2020_12_08,35.076370471633886
100,2020_12_09,33.81467259056723
100,2020_12_10,34.13429072681685
100,2020_12_11,33.89787149692432
100,2020_12_12,32.73912417407143
100,2020_12_13,34.56467600820251
100,2020_12_14,32.847749373433835
100,2020_12_15,35.783044884939514
100,2020_12_16,
100,2020_12_17,
100,2020_12_18,
100,2020_12_19,33.9650685805426
100,2020_12_20,32.898576896787795
100,2020_12_21,
100,2020_12_22,34.6591360218729
100,2020_12_23,
100,2020_12_24,
100,2020_12_25,
100,2020_12_26,32.46652472089307
100,2020_12_27,34.17745750740517
100,2020_12_28,
100,2020_12_29,35.073251993620325
100,2020_12_30,
100,2020_12_31,37.29663385737095
100,2021_01_01,
100,2021_01_02,35.32933880154951
100,2021_01_03,35.64124925951258
100,2021_01_04,35.22919685577572
100,2021_01_05,37.38043722943732
100,2021_01_06,34.38459876965132
100,2021_01_07,39.47819526087961
100,2021_01_08,
100,2021_01_09,35.716514695830334
100,2021_01_10,32.383651629072915
100,2021_01_11,32.24621394395071
100,2021_01_12,
100,2021_01_13,31.3920952380953
100,2021_01_14,36.991985418090785
100,2021_01_15,31.864919115971787
100,2021_01_16,37.91836431989093
100,2021_01_17,
100,2021_01_18,
100,2021_01_19,34.92050922761462
100,2021_01_20,34.25756846662123
100,2021_01_21,37.97904192298933
100,2021_01_22,
100,2021_01_23,
100,2021_01_24,
100,2021_01_25,39.03278013214869
100,2021_01_26,38.437855320118885
100,2021_01_27,39.11760628844833
100,2021_01_28,
100,2021_01_29,
100,2021_01_30,40.25069195716528
100,2021_01_31,
100,2021_02_01,
100,2021_02_02,
100,2021_02_03,
100,2021_02_04,
100,2021_02_05,
100,2021_02_06,
100,2021_02_07,29.79652950558255
100,2021_02_08,36.17225336067458
100,2021_02_09,
100,2021_02_10,
100,2021_02_11,
100,2021_02_12,40.93576418318547
100,2021_02_13,40.14208475734825
100,2021_02_14,38.612437912963976
100,2021_02_15,40.77000136705425
100,2021_02_16,
100,2021_02_17,
100,2021_02_18,
100,2021_02_19,
100,2021_02_20,
100,2021_02_21,
100,2021_02_22,37.45758760537686
100,2021_02_23,33.94241809068123
100,2021_02_24,44.47292845750769
100,2021_02_25,
100,2021_02_26,36.815843472317354
100,2021_02_27,30.75603075871491
100,2021_02_28,35.37295625427217
100,2021_03_01,35.06980246069742
100,2021_03_02,35.22415242652096
100,2021_03_03,39.58525609478222
100,2021_03_04,33.137656413761626
100,2021_03_05,43.705158122579384
100,2021_03_06,
100,2021_03_07,41.125645249487505
100,2021_03_08,37.17136819321041
100,2021_03_09,41.201313738892786
100,2021_03_10,
100,2021_03_11,
100,2021_03_12,38.31553497379845
100,2021_03_13,
100,2021_03_14,36.96915402141727
100,2021_03_15,36.35189815447713
100,2021_03_16,43.92044611528823
100,2021_03_17,43.86178058783363
100,2021_03_18,41.075000455684915
100,2021_03_19,42.03257598541826
100,2021_03_20,34.63667464114823
100,2021_03_21,41.639282524492785
100,2021_03_22,
100,2021_03_23,44.62506128958722
100,2021_03_24,35.04244611528811
100,2021_03_25,41.45430257461809
100,2021_03_26,41.63502096149475
100,2021_03_27,37.36079972658921
100,2021_03_28,44.64149669628641
100,2021_03_29,
100,2021_03_30,32.9935445431762
100,2021_03_31,33.92034609250432
100,2021_04_01,40.123114832536
100,2021_04_02,35.78032125768954
100,2021_04_03,33.01367897015269
100,2021_04_04,40.61461585782678
100,2021_04_05,34.88687742082493
100,2021_04_06,44.07668785600337
100,2021_04_07,
100,2021_04_08,48.78540555935285
100,2021_04_09,44.19735657325147
100,2021_04_10,43.02535816814742
100,2021_04_11,44.3099767600823
100,2021_04_12,38.61877625882904
100,2021_04_13,44.16118478013204
100,2021_04_14,
100,2021_04_15,41.422794486215345
100,2021_04_16,33.75280023004105
100,2021_04_17,43.90953793574865
100,2021_04_18,
100,2021_04_19,41.193192982456175
100,2021_04_20,46.873569377990435
100,2021_04_21,
100,2021_04_22,46.00628616997084
100,2021_04_23,
100,2021_04_24,46.4356167691961
100,2021_04_25,43.23832968785635
100,2021_04_26,43.764947368420884
100,2021_04_27,44.220617224880286
100,2021_04_28,41.676813397128704
100,2021_04_29,40.528216222374624
100,2021_04_30,
100,2021_05_01,41.98366666666671
100,2021_05_02,
100,2021_05_03,37.69448986101591
100,2021_05_04,
100,2021_05_05,
100,2021_05_06,31.413605604921205
100,2021_05_07,27.994044657097334
100,2021_05_08,41.19348439280073
100,2021_05_09,
100,2021_05_10,40.33257142857187
100,2021_05_11,34.131107769423735
100,2021_05_12,42.139769651401444
100,2021_05_13,37.53811483253616
100,2021_05_14,36.39289291410341
100,2021_05_15,42.02084392800202
100,2021_05_16,
100,2021_05_17,47.9553991797674
100,2021_05_18,38.08666643882444
100,2021_05_19,36.818885623148496
100,2021_05_20,
100,2021_05_21,32.384114428121016
100,2021_05_22,40.77709318751461
100,2021_05_23,32.97844600128983
100,2021_05_24,35.30162064251554
100,2021_05_25,
100,2021_05_26,42.635880154933076
100,2021_05_27,34.07889428115723
100,2021_05_28,40.59611255411257
100,2021_05_29,39.53680086580093
100,2021_05_30,35.63781187971123
100,2021_05_31,
100,2021_06_01,
100,2021_06_02,42.09992344497588
100,2021_06_03,
100,2021_06_04,30.707659625732994
100,2021_06_05,
100,2021_06_06,
100,2021_06_07,
100,2021_06_08,
100,2021_06_09,
100,2021_06_10,
100,2021_06_11,
100,2021_06_12,
100,2021_06_13,
100,2021_06_14,
100,2021_06_15,
100,2021_06_16,34.83197562087042
100,2021_06_17,
100,2021_06_18,38.04976896787408
100,2021_06_19,32.33255206197317
100,2021_06_20,35.980296422875334
100,2021_06_21,
100,2021_06_22,
100,2021_06_23,37.771898154477334
100,2021_06_24,
100,2021_06_25,41.63720277967634
100,2021_06_26,
100,2021_06_27,34.532411251110794
100,2021_06_28,30.55000000000001
100,2021_06_29,30.071731373889588
100,2021_06_30,
100,2021_07_01,
100,2021_07_02,38.071245386192516
100,2021_07_03,
100,2021_07_04,31.83948872180441
100,2021_07_05,
100,2021_07_06,
100,2021_07_07,30.410000000000025
100,2021_07_08,25.475154021417165
100,2021_07_09,
100,2021_07_10,
100,2021_07_11,
100,2021_07_12,
100,2021_07_13,
100,2021_07_14,
100,2021_07_15,
100,2021_07_16,
100,2021_07_17,
100,2021_07_18,31.930000000000007
100,2021_07_19,
100,2021_07_20,
100,2021_07_21,
100,2021_07_22,
100,2021_07_23,
100,2021_07_24,
100,2021_07_25,
100,2021_07_26,
100,2021_07_27,
100,2021_07_28,
100,2021_07_29,
100,2021_07_30,
100,2021_07_31,
100,2021_08_01,
100,2021_08_02,
100,2021_08_03,
100,2021_08_04,
100,2021_08_05,
100,2021_08_06,
100,2021_08_07,
100,2021_08_08,
100,2021_08_09,
100,2021_08_10,
100,2021_08_11,
100,2021_08_12,33.517340168603056
100,2021_08_13,
100,2021_08_14,
100,2021_08_15,
100,2021_08_16,
100,2021_08_17,
100,2021_08_18,
100,2021_08_19,
100,2021_08_20,
100,2021_08_21,29.628602187286415
100,2021_08_22,
100,2021_08_23,
100,2021_08_24,
100,2021_08_25,
100,2021_08_26,
100,2021_08_27,
100,2021_08_28,
100,2021_08_29,
100,2021_08_30,
100,2021_08_31,
100,2021_09_01,
100,2021_09_02,27.295494873547756
100,2021_09_03,
100,2021_09_04,29.495920710867964
100,2021_09_05,
100,2021_09_06,26.459419913420064
100,2021_09_07,
100,2021_09_08,31.10770950102538
100,2021_09_09,27.72829665071745
100,2021_09_10,
100,2021_09_11,
100,2021_09_12,
100,2021_09_13,29.01281840966067
100,2021_09_14,
100,2021_09_15,29.350000000000023
100,2021_09_16,
100,2021_09_17,
100,2021_09_18,
100,2021_09_19,
100,2021_09_20,24.674590567327204
100,2021_09_21,
100,2021_09_22,
100,2021_09_23,
100,2021_09_24,
100,2021_09_25,
100,2021_09_26,
100,2021_09_27,
100,2021_09_28,26.68439530644764
100,2021_09_29,31.196687400319096
100,2021_09_30,
100,2021_10_01,
100,2021_10_02,
100,2021_10_03,28.782331738437115
100,2021_10_04,
100,2021_10_05,
100,2021_10_06,31.164550239234444
100,2021_10_07,
100,2021_10_08,30.008087035771336
100,2021_10_09,
100,2021_10_10,30.172271132376277
100,2021_10_11,29.470275233538217
100,2021_10_12,29.206171793119115
100,2021_10_13,
100,2021_10_14,27.479055365686847
100,2021_10_15,33.474299156983236
100,2021_10_16,
100,2021_10_17,
100,2021_10_18,
100,2021_10_19,31.722299612668376
100,2021_10_20,33.94844292549574
100,2021_10_21,26.759316061819657
100,2021_10_22,30.41821986785175
100,2021_10_23,
100,2021_10_24,
100,2021_10_25,
100,2021_10_26,
100,2021_10_27,
100,2021_10_28,
100,2021_10_29,
100,2021_10_30,
100,2021_10_31,
100,2021_11_01,
100,2021_11_02,33.574545454545685
100,2021_11_03,30.15907154249261
100,2021_11_04,31.32254704944172
100,2021_11_05,
100,2021_11_06,32.17035702893601
100,2021_11_07,32.622258828890565
100,2021_11_08,
100,2021_11_09,34.50580747322863
100,2021_11_10,
100,2021_11_11,
100,2021_11_12,
100,2021_11_13,
100,2021_11_14,
100,2021_11_15,30.690000000000055
100,2021_11_16,33.609562542720326
100,2021_11_17,
100,2021_11_18,
100,2021_11_19,34.2217771701982
100,2021_11_20,33.426119161540264
100,2021_11_21,37.40649669628664
100,2021_11_22,31.895961722487822
100,2021_11_23,33.35669514695842
100,2021_11_24,
100,2021_11_25,
100,2021_11_26,36.12012212349065
100,2021_11_27,35.15405513784478
100,2021_11_28,36.236674641148504
100,2021_11_29,29.46833014354075
100,2021_11_30,
100,2021_12_01,
100,2021_12_02,35.318844839371025
100,2021_12_03,
100,2021_12_04,32.606744133060005
100,2021_12_05,
100,2021_12_06,32.82564069264063
100,2021_12_07,29.648979949874906
100,2021_12_08,
100,2021_12_09,34.32178035999084
100,2021_12_10,
100,2021_12_11,
100,2021_12_12,31.11729938482569
100,2021_12_13,32.72744520391902
100,2021_12_14,
100,2021_12_15,
100,2021_12_16,
100,2021_12_17,
100,2021_12_18,34.02858077010742
100,2021_12_19,
100,2021_12_20,31.41988676236025
100,2021_12_21,
100,2021_12_22,28.64927341079968
100,2021_12_23,34.02058031442281
100,2021_12_24,
100,2021_12_25,
100,2021_12_26,
100,2021_12_27,
100,2021_12_28,35.0192264752789
100,2021_12_29,34.01507678286608
100,2021_12_30,35.938033948507965
100,2021_12_31,33.23065276828451
100,2022_01_01,36.68581499202584
100,2022_01_02,31.568747322852563
100,2022_01_03,31.57338323080424
100,2022_01_04,
100,2022_01_05,32.49300455684658
100,2022_01_06,30.36501822738662
100,2022_01_07,32.10048234221911
100,2022_01_08,36.90332444748263
100,2022_01_09,29.446111870585575
100,2022_01_10,31.327977443608944
100,2022_01_11,
100,2022_01_12,37.55198632945981
100,2022_01_13,
100,2022_01_14,34.031678742310355
100,2022_01_15,33.5656773752559
100,2022_01_16,
100,2022_01_17,34.942895420369034
100,2022_01_18,30.80011779448644
100,2022_01_19,36.92905491000225
100,2022_01_20,
100,2022_01_21,36.97661768056515
100,2022_01_22,36.82444497607677
100,2022_01_23,33.705036454773435
100,2022_01_24,34.522578035999246
100,2022_01_25,
100,2022_01_26,33.935894964684515
100,2022_01_27,
100,2022_01_28,33.405636363636205
100,2022_01_29,31.97539393939395
100,2022_01_30,32.521617908407435
100,2022_01_31,
100,2022_02_01,35.262076099339495
100,2022_02_02,37.64893347003856
100,2022_02_03,30.25710913647756
100,2022_02_04,36.66403850535439
100,2022_02_05,
100,2022_02_06,38.19187764866742
100,2022_02_07,38.26720209614958
100,2022_02_08,36.2800608339032
100,2022_02_09,37.84063294600103
100,2022_02_10,29.085454773296775
100,2022_02_11,35.88896992481197
100,2022_02_12,
100,2022_02_13,35.60775689223083
100,2022_02_14,31.914180906812483
100,2022_02_15,
100,2022_02_16,35.135478924584284
100,2022_02_17,27.34183914331301
100,2022_02_18,
100,2022_02_19,
100,2022_02_20,36.910762588289074
100,2022_02_21,
100,2022_02_22,35.5964595579862
100,2022_02_23,35.16431920710888
100,2022_02_24,31.23786716791985
100,2022_02_25,32.68305354294838
100,2022_02_26,
100,2022_02_27,34.001849168375465
100,2022_02_28,
100,2022_03_01,33.686783777626076
100,2022_03_02,34.244376167691826
100,2022_03_03,34.23270881749817
100,2022_03_04,33.804452494873445
100,2022_03_05,35.20094919116002
100,2022_03_06,35.35527887901602
100,2022_03_07,32.07730371383001
100,2022_03_08,31.83000000000004
100,2022_03_09,
100,2022_03_10,41.424456140350934
100,2022_03_11,38.22755297334271
100,2022_03_12,36.23129049897471
100,2022_03_13,36.576551150603926
100,2022_03_14,
100,2022_03_15,39.856088858510205
100,2022_03_16,
100,2022_03_17,40.09687605377096
100,2022_03_18,36.8083228525861
100,2022_03_19,41.19679858737717
100,2022_03_20,37.459405103668374
100,2022_03_21,35.783976532239684
100,2022_03_22,42.247702437913034
100,2022_03_23,33.04828184096595
100,2022_03_24,41.20631328320783
100,2022_03_25,
100,2022_03_26,45.313953292321855
100,2022_03_27,35.49376646160832
100,2022_03_28,39.81641376167707
100,2022_03_29,38.29220369104559
100,2022_03_30,30.009072937342996
100,2022_03_31,
100,2022_04_01,
100,2022_04_02,42.41649122807052
100,2022_04_03,36.10760104807471
100,2022_04_04,38.16147413989505
100,2022_04_05,38.82772704488514
100,2022_04_06,37.135018910913836
100,2022_04_07,
100,2022_04_08,33.111229209386785
100,2022_04_09,44.9643012075642
100,2022_04_10,
100,2022_04_11,40.94685623148828
100,2022_04_12,35.34882911825
100,2022_04_13,35.4618193210299
100,2022_04_14,42.60357735247202
100,2022_04_15,36.48496878560038
100,2022_04_16,42.31474253816396
100,2022_04_17,
100,2022_04_18,33.29904283435877
100,2022_04_19,
100,2022_04_20,38.855744816587176
100,2022_04_21,40.319757803599884
100,2022_04_22,
100,2022_04_23,45.387888357257154
100,2022_04_24,39.62959899749381
100,2022_04_25,46.62177284119385
100,2022_04_26,
100,2022_04_27,48.172421964001515
100,2022_04_28,41.2267821827293
100,2022_04_29,45.28712166780585
100,2022_04_30,48.65257666894484
100,2022_05_01,41.72075575301872
100,2022_05_02,45.86255593529255
100,2022_05_03,
100,2022_05_04,46.34660355434007
100,2022_05_05,
100,2022_05_06,44.04350421508265
100,2022_05_07,42.18389769879217
100,2022_05_08,38.101505126452416
100,2022_05_09,
100,2022_05_10,
100,2022_05_11,
100,2022_05_12,
100,2022_05_13,42.76966051492403
100,2022_05_14,40.38426657552996
100,2022_05_15,
100,2022_05_16,36.79760082023263
100,2022_05_17,
100,2022_05_18,38.26880451127862
100,2022_05_19,
100,2022_05_20,48.77251127819585
100,2022_05_21,
100,2022_05_22,40.74311187058561
100,2022_05_23,36.17893096377303
100,2022_05_24,35.19595898838016
100,2022_05_25,40.79561790840751
100,2022_05_26,
100,2022_05_27,
100,2022_05_28,
100,2022_05_29,35.41813807245382
100,2022_05_30,
100,2022_05_31,
100,2022_06_01,34.85592526771481
100,2022_06_02,
100,2022_06_03,27.110927062657098
100,2022_06_04,
100,2022_06_05,36.04165140123048
100,2022_06_06,
100,2022_06_07,
100,2022_06_08,31.930000000000007
100,2022_06_09,
100,2022_06_10,31.16871496924151
100,2022_06_11,
100,2022_06_12,29.879141490088934
100,2022_06_13,
100,2022_06_14,
100,2022_06_15,
100,2022_06_16,20.890000000000043
100,2022_06_17,
100,2022_06_18,
100,2022_06_19,
100,2022_06_20,
100,2022_06_21,
100,2022_06_22,26.950283891547333
100,2022_06_23,
100,2022_06_24,25.41028389154698
100,2022_06_25,23.410319128360538
100,2022_06_26,
100,2022_06_27,
100,2022_06_28,
100,2022_06_29,
100,2022_06_30,31.059925495557042
100,2022_07_01,
100,2022_07_02,
100,2022_07_03,
100,2022_07_04,
100,2022_07_05,
100,2022_07_06,
100,2022_07_07,
100,2022_07_08,27.153949646844623
100,2022_07_09,
100,2022_07_10,
100,2022_07_11,
100,2022_07_12,
100,2022_07_13,
100,2022_07_14,31.57751446798818
100,2022_07_15,
100,2022_07_16,
100,2022_07_17,
100,2022_07_18,
100,2022_07_19,
100,2022_07_20,
100,2022_07_21,
100,2022_07_22,
100,2022_07_23,
100,2022_07_24,
100,2022_07_25,
100,2022_07_26,
100,2022_07_27,
100,2022_07_28,
100,2022_07_29,
100,2022_07_30,
100,2022_07_31,
100,2022_08_01,28.317902750209758
100,2022_08_02,
100,2022_08_03,
100,2022_08_04,
100,2022_08_05,
100,2022_08_06,
100,2022_08_07,
100,2022_08_08,
100,2022_08_09,
100,2022_08_10,
100,2022_08_11,
100,2022_08_12,
100,2022_08_13,
100,2022_08_14,
100,2022_08_15,
100,2022_08_16,
100,2022_08_17,
100,2022_08_18,
100,2022_08_19,
100,2022_08_20,
100,2022_08_21,
100,2022_08_22,
100,2022_08_23,
100,2022_08_24,
100,2022_08_25,
100,2022_08_26,
100,2022_08_27,
100,2022_08_28,
100,2022_08_29,
100,2022_08_30,
100,2022_08_31,
100,2022_09_01,
100,2022_09_02,
100,2022_09_03,
100,2022_09_04,
100,2022_09_05,28.018767145135584
100,2022_09_06,21.8032157666895
100,2022_09_07,
100,2022_09_08,
100,2022_09_09,
100,2022_09_10,
100,2022_09_11,
100,2022_09_12,
100,2022_09_13,
100,2022_09_14,26.739833902939083
100,2022_09_15,
100,2022_09_16,
100,2022_09_17,
100,2022_09_18,
100,2022_09_19,
100,2022_09_20,
100,2022_09_21,
100,2022_09_22,
100,2022_09_23,
100,2022_09_24,
100,2022_09_25,26.907952608794705
100,2022_09_26,
100,2022_09_27,30.46215333789021
100,2022_09_28,
100,2022_09_29,
100,2022_09_30,
100,2022_10_01,
100,2022_10_02,27.510000000000048
100,2022_10_03,
100,2022_10_04,30.985462064251564
100,2022_10_05,20.57000000000005
100,2022_10_06,
100,2022_10_07,27.930000000000007
100,2022_10_08,
100,2022_10_09,
100,2022_10_10,
100,2022_10_23,
100,2022_10_24,
100,2022_10_25,
100,2022_10_26,30.36470403280928
100,2022_10_27,
100,2022_10_28,31.60633424470252
100,2022_10_29,
100,2022_10_30,32.91975643654617
100,2022_10_31,
100,2022_11_01,33.621743677375406
100,2022_11_02,31.052781954887195
100,2022_11_03,29.433269081795434
100,2022_11_04,28.962141717931093
100,2022_11_05,29.87794030530907
100,2022_11_06,33.075389610389635
100,2022_11_07,31.285154704944077
100,2022_11_08,
100,2022_11_09,33.23546274777839
100,2022_11_10,30.251861471861375
100,2022_11_11,22.94390385053545
100,2022_11_12,
100,2022_11_13,30.15843084985206
100,2022_11_14,
100,2022_11_15,28.108868762816158
100,2022_11_16,
100,2022_11_17,28.60156556558877
100,2022_11_18,31.444022328548733
100,2022_11_19,
100,2022_11_20,34.16578081567562
100,2022_11_21,28.73890179995428
100,2022_11_22,32.15089701526545
100,2022_11_23,33.05362861699717
100,2022_11_24,
100,2022_11_25,
100,2022_11_26,
100,2022_11_27,
100,2022_11_28,26.4779683299158
100,2022_11_29,27.607861471861405
100,2022_11_30,32.87081772613395
100,2022_12_01,
100,2022_12_02,31.428578719526165
100,2022_12_03,29.593082023240004
100,2022_12_04,
100,2022_12_05,31.60246776030998
100,2022_12_06,30.55000000000001
100,2022_12_07,35.55819321029844
100,2022_12_08,34.38430006835292
100,2022_12_09,33.91845226703144
100,2022_12_10,35.197419002050744
100,2022_12_11,32.95666712235132
100,2022_12_12,36.462792435634775
100,2022_12_13,
100,2022_12_14,35.07460059238998
100,2022_12_15,36.182090225563876
100,2022_12_16,33.986623604466
100,2022_12_17,34.600196627933656
100,2022_12_18,30.088829118250302
100,2022_12_19,
100,2022_12_20,
100,2022_12_21,32.02018478013209
100,2022_12_22,33.44297721576688
100,2022_12_23,28.385937571200884
100,2022_12_24,31.430776714513414
100,2022_12_25,
100,2022_12_26,32.32073957621323
100,2022_12_27,
100,2022_12_28,
100,2022_12_29,
100,2022_12_30,
104,2018_11_01,35.65208394777979
104,2018_11_02,
104,2018_11_03,38.718324652261146
104,2018_11_04,34.21499273171799
104,2018_11_05,
104,2018_11_06,
104,2018_11_07,
104,2018_11_08,34.253078879248555
104,2018_11_09,
104,2018_11_10,39.15660149148663
104,2018_11_11,37.60844511308744
104,2018_11_12,37.689758167621385
104,2018_11_13,33.93066286731068
104,2018_11_14,
104,2018_11_15,
104,2018_11_16,
104,2018_11_17,
104,2018_11_18,
104,2018_11_19,
104,2018_11_20,34.590845432541975
104,2018_11_21,37.1569993379734
104,2018_11_22,32.908346103350226
104,2018_11_23,
104,2018_11_24,
104,2018_11_25,
104,2018_11_26,
104,2018_11_27,36.06779394508321
104,2018_11_28,38.01908132419383
104,2018_11_29,
104,2018_11_30,
104,2018_12_01,31.913121823410734
104,2018_12_02,
104,2018_12_03,39.428865867797995
104,2018_12_04,36.68393961896695
104,2018_12_05,36.9822226230971
104,2018_12_06,37.238947587806415
104,2018_12_07,33.34659781356039
104,2018_12_08,38.8256945149861
104,2018_12_09,34.05186880663561
104,2018_12_10,38.2292047974159
104,2018_12_11,
104,2018_12_12,38.67674090238731
104,2018_12_13,
104,2018_12_14,
104,2018_12_15,
104,2018_12_16,
104,2018_12_17,38.80362450829635
104,2018_12_18,
104,2018_12_19,38.265257227123996
104,2018_12_20,
104,2018_12_21,
104,2018_12_22,36.91074048905993
104,2018_12_23,34.78799325363331
104,2018_12_24,34.52461334491639
104,2018_12_25,30.8468084010831
104,2018_12_26,33.3751921103234
104,2018_12_27,
104,2018_12_28,36.25282744923481
104,2018_12_29,27.355518780189684
104,2018_12_30,33.07643489896208
104,2018_12_31,
104,2019_01_01,
104,2019_01_02,32.13000000000005
104,2019_01_03,
104,2019_01_04,
104,2019_01_05,
104,2019_01_06,
104,2019_01_07,
104,2019_01_08,34.947451582733976
104,2019_01_09,36.991176796141545
104,2019_01_10,
104,2019_01_11,
104,2019_01_12,
104,2019_01_13,40.37656835512706
104,2019_01_14,43.36659501133144
104,2019_01_15,37.751736541418076
104,2019_01_16,39.19645066150165
104,2019_01_17,35.74472445330194
104,2019_01_18,35.92667242291222
104,2019_01_19,
104,2019_01_20,
104,2019_01_21,35.565723938393
104,2019_01_22,
104,2019_01_23,
104,2019_01_24,35.56547292871472
104,2019_01_25,39.344668338664
104,2019_01_26,
104,2019_01_27,37.18597193567476
104,2019_01_28,
104,2019_01_29,
104,2019_01_30,39.37148987519651
104,2019_01_31,
104,2019_02_01,41.74887434454091
104,2019_02_02,36.24154952764945
104,2019_02_03,37.1819545198208
104,2019_02_04,
104,2019_02_05,41.542751333685885
104,2019_02_06,
104,2019_02_07,39.45175720785891
104,2019_02_08,34.97274702525862
104,2019_02_09,35.019567510955184
104,2019_02_10,
104,2019_02_11,30.604092340456898
104,2019_02_12,41.59748314284038
104,2019_02_13,
104,2019_02_14,39.01000000000005
104,2019_02_15,
104,2019_02_16,36.12154798642387
104,2019_02_17,37.36398291340674
104,2019_02_18,32.35773387229516
104,2019_02_19,
104,2019_02_20,
104,2019_02_21,
104,2019_02_22,38.54246011201985
104,2019_02_23,37.16171520944947
104,2019_02_24,32.84040376619564
104,2019_02_25,31.776926199791607
104,2019_02_26,
104,2019_02_27,
104,2019_02_28,36.04349091202153
104,2019_03_01,
104,2019_03_02,37.56705429669354
104,2019_03_03,
104,2019_03_04,39.900265476187165
104,2019_03_05,41.07684514531288
104,2019_03_06,38.2087130061971
104,2019_03_07,41.195031262369206
104,2019_03_08,
104,2019_03_09,44.053706928862155
104,2019_03_10,35.18139764682803
104,2019_03_11,40.97058503539501
104,2019_03_12,36.66567447904786
104,2019_03_13,31.34813917971758
104,2019_03_14,39.85760146696771
104,2019_03_15,37.021685996209776
104,2019_03_16,47.453658029962725
104,2019_03_17,
104,2019_03_18,45.00958197746361
104,2019_03_19,
104,2019_03_20,40.72475836027601
104,2019_03_21,40.225272989663885
104,2019_03_22,
104,2019_03_23,39.93456476126741
104,2019_03_24,
104,2019_03_25,44.56612066398768
104,2019_03_26,36.58564953920779
104,2019_03_27,41.57322340421805
104,2019_03_28,40.11149106614326
104,2019_03_29,38.090736425826634
104,2019_03_30,36.76188306297666
104,2019_03_31,
104,2019_04_01,42.55125651956088
104,2019_04_02,
104,2019_04_03,37.07000000000005
104,2019_04_04,
104,2019_04_05,39.32137824139044
104,2019_04_06,42.63709286237195
104,2019_04_07,35.13881181980222
104,2019_04_08,44.7677179346175
104,2019_04_09,
104,2019_04_10,47.428292181429946
104,2019_04_11,44.84843852784873
104,2019_04_12,41.82601172732842
104,2019_04_13,45.63346306486834
104,2019_04_14,45.122541797000004
104,2019_04_15,48.7061488964471
104,2019_04_16,42.47891052832525
104,2019_04_17,45.17199413633574
104,2019_04_18,
104,2019_04_19,47.60623723672081
104,2019_04_20,42.28073611057571
104,2019_04_21,42.601190141757826
104,2019_04_22,44.65490859478631
104,2019_04_23,39.58517224952415
104,2019_04_24,48.85603754286571
104,2019_04_25,
104,2019_04_26,49.6948613772254
104,2019_04_27,38.566887704168536
104,2019_04_28,43.07728320378894
104,2019_04_29,42.45816674664734
104,2019_04_30,38.21137582446882
104,2019_05_01,42.39495188922851
104,2019_05_02,34.456686048751216
104,2019_05_03,41.97196716488046
104,2019_05_04,
104,2019_05_05,46.51725321993596
104,2019_05_06,
104,2019_05_07,46.089368307488826
104,2019_05_08,43.11403850262847
104,2019_05_09,45.33885966786564
104,2019_05_10,48.711079909067834
104,2019_05_11,
104,2019_05_12,45.535411664979954
104,2019_05_13,40.33234224325433
104,2019_05_14,46.4042220136119
104,2019_05_15,37.78899575111971
104,2019_05_16,35.76605481160219
104,2019_05_17,44.961304262540324
104,2019_05_18,
104,2019_05_19,
104,2019_05_20,
104,2019_05_21,46.30254614045466
104,2019_05_22,41.32059095510473
104,2019_05_23,45.988502348618965
104,2019_05_24,46.06663746510355
104,2019_05_25,43.02711244294906
104,2019_05_26,42.690000000000055
104,2019_05_27,
104,2019_05_28,45.57336701846284
104,2019_05_29,36.47137260190526
104,2019_05_30,40.773509091482964
104,2019_05_31,38.01960674216348
104,2019_06_01,40.94924255745401
104,2019_06_02,46.31318473345614
104,2019_06_03,38.67311783023469
104,2019_06_04,
104,2019_06_05,
104,2019_06_06,40.57615922966715
104,2019_06_07,39.977373155345276
104,2019_06_08,32.97675758711119
104,2019_06_09,
104,2019_06_10,
104,2019_06_11,
104,2019_06_12,
104,2019_06_13,41.310170375533765
104,2019_06_14,
104,2019_06_15,44.27295880372878
104,2019_06_16,
104,2019_06_17,
104,2019_06_18,
104,2019_06_19,
104,2019_06_20,42.20973715090375
104,2019_06_21,
104,2019_06_22,
104,2019_06_23,
104,2019_06_24,
104,2019_06_25,42.558533628501195
